	RT	flanker_presence	key_pressed	target_ecc	target_flank_ratio	target_orientation	target_vf
23	1.0251010811480228	flankers	right	8	0.8	left	left
24	1.5166126027688733	no flankers	right	4	0.75	left	left
25		no flankers		12	0.8	right	right
26	0.7500580172418267	flankers	right	4	0.8	left	right
27	0.7333975181754795	flankers	right	4	0.8	left	right
28		flankers		12	0.8	right	left
29	0.5915135743234714	no flankers	right	4	0.8	left	right
30	0.7249352687213104	no flankers	right	4	0.8	left	left
31	1.041659230388177	no flankers	right	8	0.8	left	left
32	0.8415998161690368	no flankers	right	4	0.8	right	left
33	0.9917515733104665	flankers	right	12	0.8	right	right
